zone,season,day,year,t1,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t2,t20,t21,t22,t23,t24,t3,t4,t5,t6,t7,t8,t9
Uganda,Q1,d5,2042,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001,62.001
Uganda,Q1,d5,2044,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556,62.556
Uganda,Q1,d5,2046,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423,63.3423
Uganda,Q1,d5,2048,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156,64.0156
Uganda,Q1,d5,2050,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222,64.8222
Uganda,Q2,d1,2022,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5
Uganda,Q2,d1,2023,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d1,2024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d1,2026,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d1,2028,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d1,2030,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d1,2032,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d1,2034,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d1,2036,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d1,2038,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d1,2040,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d1,2042,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.00735,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d1,2044,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,13.2132,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311
Uganda,Q2,d1,2046,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,12.7477,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269
Uganda,Q2,d1,2048,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,8.10427,12.6262,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691
Uganda,Q2,d1,2050,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.5751,51.626,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486
Uganda,Q2,d2,2022,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5
Uganda,Q2,d2,2023,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d2,2024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d2,2026,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d2,2028,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d2,2030,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d2,2032,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d2,2034,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d2,2036,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d2,2038,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d2,2040,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d2,2042,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d2,2044,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311
Uganda,Q2,d2,2046,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269
Uganda,Q2,d2,2048,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,8.10427,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691
Uganda,Q2,d2,2050,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.5751,40.8063,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486
Uganda,Q2,d3,2022,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5
Uganda,Q2,d3,2023,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d3,2024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d3,2026,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d3,2028,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d3,2030,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d3,2032,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d3,2034,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d3,2036,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d3,2038,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d3,2040,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d3,2042,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d3,2044,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311
Uganda,Q2,d3,2046,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269
Uganda,Q2,d3,2048,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,8.10427,8.10427,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691
Uganda,Q2,d3,2050,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.5751,38.5751,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486
Uganda,Q2,d4,2022,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5
Uganda,Q2,d4,2023,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d4,2024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d4,2026,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d4,2028,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d4,2030,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d4,2032,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d4,2034,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d4,2036,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d4,2038,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d4,2040,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d4,2042,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d4,2044,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311
Uganda,Q2,d4,2046,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,9.3561,12.7477,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269
Uganda,Q2,d4,2048,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,8.10427,12.6262,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691
Uganda,Q2,d4,2050,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.5751,40.8063,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486
Uganda,Q2,d5,2022,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5
Uganda,Q2,d5,2023,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d5,2024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d5,2026,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d5,2028,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q2,d5,2030,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d5,2032,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d5,2034,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d5,2036,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d5,2038,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d5,2040,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d5,2042,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Uganda,Q2,d5,2044,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311,8.24311
Uganda,Q2,d5,2046,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,12.7477,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269,7.95269
Uganda,Q2,d5,2048,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,12.6262,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691,7.87691
Uganda,Q2,d5,2050,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,40.8063,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486,38.3486
Uganda,Q3,d1,2022,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5
Uganda,Q3,d1,2023,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q3,d1,2024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q3,d1,2026,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q3,d1,2028,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q3,d1,2030,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783
Uganda,Q3,d1,2032,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835
Uganda,Q3,d1,2034,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364
Uganda,Q3,d1,2036,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358
Uganda,Q3,d1,2038,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798
Uganda,Q3,d1,2040,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953
Uganda,Q3,d1,2042,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,40.8063,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272
Uganda,Q3,d1,2044,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,47.0835,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063
Uganda,Q3,d1,2046,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,51.626,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063
Uganda,Q3,d1,2048,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,51.626,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063
Uganda,Q3,d1,2050,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,61.7837,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063
Uganda,Q3,d2,2022,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5
Uganda,Q3,d2,2023,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q3,d2,2024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q3,d2,2026,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q3,d2,2028,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Uganda,Q3,d2,2030,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783,11.783
Uganda,Q3,d2,2032,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835,11.6835
Uganda,Q3,d2,2034,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364,11.6364
Uganda,Q3,d2,2036,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358,11.5358
Uganda,Q3,d2,2038,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798,11.4798
Uganda,Q3,d2,2040,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953,35.1953
Uganda,Q3,d2,2042,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,40.8063,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272,35.1272
Uganda,Q3,d2,2044,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063
Uganda,Q3,d2,2046,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063
Uganda,Q3,d2,2048,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063,40.8063
